article_name,country,region,revision_id,article_quality,population
Abdullah Al-Mayhoub,libya,AFRICA,797668780,Stub,6.891
Mansour Mohamed El-Kikhia,libya,AFRICA,798048206,Stub,6.891
Ihab Al-Mismari,libya,AFRICA,798288804,Stub,6.891
Mohamed Taha Siala,libya,AFRICA,798910928,Start,6.891
Wahbi al-Bouri,libya,AFRICA,798997387,Start,6.891
Abuzed Omar Dorda,libya,AFRICA,798997736,Stub,6.891
Omar El-Hariri,libya,AFRICA,799342493,Start,6.891
Wanis al-Qaddafi,libya,AFRICA,799386887,Stub,6.891
Hasan Zaglam,libya,AFRICA,799496543,Stub,6.891
Abdullah al-Thani,libya,AFRICA,799690270,C,6.891
Nouri Abusahmain,libya,AFRICA,799690657,Start,6.891
Abdul Majid Kubar,libya,AFRICA,799802326,Stub,6.891
Aguila Saleh Issa,libya,AFRICA,799804694,Stub,6.891
Musa Al-Koni,libya,AFRICA,800291959,Stub,6.891
Abdul Hafiz Ghoga,libya,AFRICA,801364319,Start,6.891
Ahmed al-Senussi,libya,AFRICA,801367306,Start,6.891
Abdul Ati al-Obeidi,libya,AFRICA,802350946,Start,6.891
Muhammad az-Zaruq Rajab,libya,AFRICA,802355738,Stub,6.891
Abd-Rabbo al-Barassi,libya,AFRICA,802722672,Stub,6.891
Izzat Yousef Al-Maqrif,libya,AFRICA,802723671,Start,6.891
Fathi Baja,libya,AFRICA,802832934,Start,6.891
Fatima Hamroush,libya,AFRICA,802835977,C,6.891
Sulayman al-Baruni,libya,AFRICA,803170419,Start,6.891
Uthman Megrahi,libya,AFRICA,803371432,Stub,6.891
Aref Ali Nayed,libya,AFRICA,803870165,C,6.891
Mohammed El Senussi,libya,AFRICA,804066562,GA,6.891
Abdulrahman Sewehli,libya,AFRICA,804967905,Stub,6.891
List of heads of state of Libya,libya,AFRICA,805431705,Start,6.891
Giuma Ahmed Atigha,libya,AFRICA,805855991,Stub,6.891
Ahmed Maiteeq,libya,AFRICA,805938059,C,6.891
Muhammad Osman Said,libya,AFRICA,805967469,Stub,6.891
Idris of Libya,libya,AFRICA,806317468,GA,6.891
Khalifa al-Ghawil,libya,AFRICA,806474260,Start,6.891
Muhammad Gaddafi,libya,AFRICA,806757059,Start,6.891
Omar Mukhtar,libya,AFRICA,806757064,C,6.891
Saif al-Islam Gaddafi,libya,AFRICA,806757068,GA,6.891
Muammar Gaddafi,libya,AFRICA,806757078,FA,6.891
Mahmud Sulayman al-Maghribi,libya,AFRICA,807157696,Stub,6.891
Taieb Ghafes,morocco,AFRICA,669266906,Stub,35.952
Larbi Messari,morocco,AFRICA,678532348,Start,35.952
Omar Benjelloun,morocco,AFRICA,697280332,Stub,35.952
Mohammad Temim,morocco,AFRICA,699136209,Stub,35.952
Bouchaib Benlabsir,morocco,AFRICA,705653632,Stub,35.952
Fathallah Oualalou,morocco,AFRICA,709406390,Stub,35.952
Omar El Bahraoui,morocco,AFRICA,713858784,Stub,35.952
Mustapha Oukacha,morocco,AFRICA,715653724,Stub,35.952
Mohammed Kabbaj,morocco,AFRICA,716693543,Stub,35.952
Khnata bent Bakkar,morocco,AFRICA,717710707,Stub,35.952
Abdellatif Zeroual,morocco,AFRICA,719325721,Stub,35.952
List of administrators of the Tangier International Zone,morocco,AFRICA,719472399,Start,35.952
Nouzha Skalli,morocco,AFRICA,720741950,Start,35.952
Nabil Benabdallah,morocco,AFRICA,721414558,Stub,35.952
Mohamed Najib Boulif,morocco,AFRICA,721422529,Stub,35.952
Amina Benkhadra,morocco,AFRICA,721440247,Stub,35.952
Mohamed El Ouafa,morocco,AFRICA,721838764,Stub,35.952
Fouad Douiri,morocco,AFRICA,721849503,Start,35.952
Idriss Azami Al Idrissi,morocco,AFRICA,721924181,Stub,35.952
Mohamed Saad Alami,morocco,AFRICA,722084772,Stub,35.952
Khalid Naciri,morocco,AFRICA,722148469,Stub,35.952
Yasmina Baddou,morocco,AFRICA,722156134,Start,35.952
Jamal Aghmani,morocco,AFRICA,722178408,Stub,35.952
Mohamed Boussaid,morocco,AFRICA,722179858,Stub,35.952
Touriya Jabrane,morocco,AFRICA,722184866,Stub,35.952
Saad Hassar,morocco,AFRICA,722193761,Stub,35.952
Latifa Labida,morocco,AFRICA,722201957,Stub,35.952
Ahmed Ameziane,morocco,AFRICA,722203464,Stub,35.952
Anis Birou,morocco,AFRICA,722220505,Stub,35.952
Abdeslam Al Mesbahi,morocco,AFRICA,722221136,Stub,35.952
Najib Zerouali Ouariti,morocco,AFRICA,722275127,Stub,35.952
Najima Rhozali,morocco,AFRICA,722276483,Stub,35.952
Mohamed Habib Sinaceur,morocco,AFRICA,722443477,Stub,35.952
Zoulikha Nasri,morocco,AFRICA,722853260,Stub,35.952
Mohamed Abbou (Moroccan politician),morocco,AFRICA,722998748,Stub,35.952
Rochdi Chraibi,morocco,AFRICA,723859134,Stub,35.952
Ahmed al-Ghazzal,morocco,AFRICA,730273027,Stub,35.952
Habib El Malki,morocco,AFRICA,739378376,Stub,35.952
Nezha Chekrouni,morocco,AFRICA,740398936,Stub,35.952
Mohand Laenser,morocco,AFRICA,741080958,Stub,35.952
Latifa Akherbach,morocco,AFRICA,741680722,Stub,35.952
Abdeladim El Guerrouj,morocco,AFRICA,742213828,Stub,35.952
Abdessadek Rabiaa,morocco,AFRICA,742218102,Stub,35.952
Mohammed ibn Abdessalam ibn Nasir,morocco,AFRICA,742511588,Stub,35.952
Omar Jazouli,morocco,AFRICA,743978434,Stub,35.952
Sidi al-Ayachi,morocco,AFRICA,744123117,Start,35.952
Hamid Chabat,morocco,AFRICA,744214941,Stub,35.952
Abdelouahed Belkeziz,morocco,AFRICA,744258891,Start,35.952
Aziza Bennani,morocco,AFRICA,744270945,Stub,35.952
Moses Pallache,morocco,AFRICA,744502799,Start,35.952
Yusuf Biscaino,morocco,AFRICA,745302645,Stub,35.952
Abdelkhalek Torres,morocco,AFRICA,745442959,Stub,35.952
David Pallache,morocco,AFRICA,745842058,Start,35.952
Isaac Pallache,morocco,AFRICA,745843028,Stub,35.952
Aïcha Belarbi,morocco,AFRICA,746412529,Stub,35.952
Joseph Pallache,morocco,AFRICA,747547989,C,35.952
Abderrahmane Sbai,morocco,AFRICA,747855944,Stub,35.952
Mohammed al-Makki al-Nasiri,morocco,AFRICA,748110918,Stub,35.952
Mohamed Ouzzine,morocco,AFRICA,750138485,Stub,35.952
Moncef Belkhayat,morocco,AFRICA,751509494,C,35.952
Abdallah ibn Al-Aftas,morocco,AFRICA,751729309,Stub,35.952
Lahcen Daoudi,morocco,AFRICA,754422669,Stub,35.952
List of colonial governors of Ifni,morocco,AFRICA,754612294,Start,35.952
Ahmed Belbachir Haskouri,morocco,AFRICA,754635591,C,35.952
Ahmed Toufiq Hejira,morocco,AFRICA,756676153,Stub,35.952
Lahcen Haddad,morocco,AFRICA,758094392,Stub,35.952
Mhamed El Khalifa,morocco,AFRICA,760178811,Stub,35.952
Rachid Talbi Alami,morocco,AFRICA,760179887,Stub,35.952
Mohamed Taieb Naciri,morocco,AFRICA,762058199,Stub,35.952
Ahmed ibn Abi Mahalli,morocco,AFRICA,762151376,Stub,35.952
Omar Kabbaj,morocco,AFRICA,762637783,Stub,35.952
Maguy Kakon,morocco,AFRICA,768370828,Start,35.952
Adil Douiri,morocco,AFRICA,768667417,Stub,35.952
Driss Basri,morocco,AFRICA,769000526,C,35.952
Taieb Fassi Fihri,morocco,AFRICA,770926364,Stub,35.952
Mbarka Bouaida,morocco,AFRICA,771632316,Start,35.952
Mohamed Aujjar,morocco,AFRICA,773926461,Stub,35.952
Abdellatif Loudiyi,morocco,AFRICA,774053146,Stub,35.952
Rachad Bouhlal,morocco,AFRICA,774127646,Start,35.952
Abdellatif Filali,morocco,AFRICA,774204035,Start,35.952
Azzeddine Laraki,morocco,AFRICA,774204093,Start,35.952
Ahmed Chami,morocco,AFRICA,777801039,Stub,35.952
Khalid Alioua,morocco,AFRICA,778785653,Stub,35.952
Abdelkader Pérez,morocco,AFRICA,781113203,Stub,35.952
Mohammed Achaari,morocco,AFRICA,782030181,Start,35.952
Ahmad ibn Qasim Al-Hajarī,morocco,AFRICA,782104852,C,35.952
Mostapha Sahel,morocco,AFRICA,782171324,Stub,35.952
Idriss al-Amraoui,morocco,AFRICA,782309705,Stub,35.952
Robert Assaraf,morocco,AFRICA,782533887,Stub,35.952
Maati Bouabid,morocco,AFRICA,783511832,Stub,35.952
Driss Lachgar,morocco,AFRICA,784193147,Stub,35.952
Khalihenna Ould Errachid,morocco,AFRICA,784444000,C,35.952
Mohammed ibn abd al-Wahab al-Ghassani,morocco,AFRICA,785035097,Stub,35.952
Moha ou Said,morocco,AFRICA,785504026,C,35.952
Princess Lalla Aicha of Morocco,morocco,AFRICA,786260189,Start,35.952
Nabila Mounib,morocco,AFRICA,786867183,Start,35.952
Leon Benzaquen,morocco,AFRICA,786990669,Start,35.952
Mohammed ben Hadou,morocco,AFRICA,787288103,Start,35.952
Mohammed al-Hajj ibn Abu Bakr al-Dila'i,morocco,AFRICA,787288114,Stub,35.952
Abdellatif Maazouz,morocco,AFRICA,787388953,Stub,35.952
Abdelwahed Radi,morocco,AFRICA,787389480,Stub,35.952
Abdeslam Ahizoune,morocco,AFRICA,787390116,Stub,35.952
Abdessamad Qaiouh,morocco,AFRICA,787390281,Stub,35.952
Mohammed Ameur,morocco,AFRICA,787811474,Stub,35.952
Princess Lalla Joumala Alaoui,morocco,AFRICA,787811809,Start,35.952
Ahmed Akhchichine,morocco,AFRICA,787911797,Stub,35.952
Hakima El Haite,morocco,AFRICA,787995105,C,35.952
Mohamed Bennouna,morocco,AFRICA,788018310,Start,35.952
Mohammed Loulichki,morocco,AFRICA,788018499,Stub,35.952
Mohammed al-Mokhtar Soussi,morocco,AFRICA,788110559,Start,35.952
Abdellah Baha,morocco,AFRICA,788110636,Start,35.952
Abdelkrim al-Khatib,morocco,AFRICA,788211188,Start,35.952
Ali Yata,morocco,AFRICA,788441300,Stub,35.952
Taieb Cherkaoui,morocco,AFRICA,788555591,Stub,35.952
Driss Jettou,morocco,AFRICA,788666931,Start,35.952
Nadia Yassine,morocco,AFRICA,788976529,Stub,35.952
Abu al-Qasim al-Zayyani,morocco,AFRICA,789183550,Start,35.952
Mohammed Ziane,morocco,AFRICA,789299139,Start,35.952
Nizar Baraka,morocco,AFRICA,789596668,Stub,35.952
Karim Ghellab,morocco,AFRICA,789596672,Stub,35.952
Abdelkader Aamara,morocco,AFRICA,789596677,Stub,35.952
Lahbib Choubani,morocco,AFRICA,789596696,Start,35.952
Bassima Hakkaoui,morocco,AFRICA,789596702,Stub,35.952
Mustapha El Khalfi,morocco,AFRICA,789596709,Stub,35.952
Aziz Rabbah,morocco,AFRICA,789596713,Stub,35.952
Mustafa Ramid,morocco,AFRICA,789596716,Stub,35.952
Mustapha Mansouri,morocco,AFRICA,789596719,Stub,35.952
Asma Chaabi,morocco,AFRICA,789596723,Stub,35.952
El Hossein El Ouardi,morocco,AFRICA,789596728,Start,35.952
Abdelouahed Souhail,morocco,AFRICA,789596737,Stub,35.952
Mohamed El Yazghi,morocco,AFRICA,789596747,Stub,35.952
Mohamed Medbouh,morocco,AFRICA,789705206,C,35.952
Mohamed Amine Sbihi,morocco,AFRICA,789831410,Stub,35.952
Aziz Mekouar,morocco,AFRICA,789904460,C,35.952
Abu-l-Hasan al-Tamgruti,morocco,AFRICA,790317503,Stub,35.952
Abbas El Fassi,morocco,AFRICA,791759538,Start,35.952
Abderrahmane Youssoufi,morocco,AFRICA,791760146,Start,35.952
Khadija Ryadi,morocco,AFRICA,792008880,Stub,35.952
Mohamed Bouzoubaa,morocco,AFRICA,792242667,Stub,35.952
Youssef Amrani,morocco,AFRICA,792249874,Start,35.952
Yassir Znagui,morocco,AFRICA,792347134,Stub,35.952
Samuel Pallache,morocco,AFRICA,793364442,C,35.952
Chafik Rachadi,morocco,AFRICA,793543212,GA,35.952
Charki Draiss,morocco,AFRICA,793637406,Stub,35.952
Abdallah Ibrahim,morocco,AFRICA,793718347,Stub,35.952
Allal al-Fassi,morocco,AFRICA,793820093,Start,35.952
Abdelkrim Motii,morocco,AFRICA,793856342,Stub,35.952
Said Chaou,morocco,AFRICA,795280659,Start,35.952
Amina Bouayach,morocco,AFRICA,795361713,Start,35.952
Ahmed al-Hiba,morocco,AFRICA,795375668,Start,35.952
Muhammad al-Muqri,morocco,AFRICA,795377465,Start,35.952
Mouha ou Hammou Zayani,morocco,AFRICA,795377600,Start,35.952
List of rulers of Morocco,morocco,AFRICA,795964881,Start,35.952
Prince Moulay Rachid of Morocco,morocco,AFRICA,796195101,C,35.952
Mbarek Bekkay,morocco,AFRICA,796300970,Stub,35.952
Abdesslam Yassine,morocco,AFRICA,796885079,Start,35.952
Aziz Akhannouch,morocco,AFRICA,797021594,Start,35.952
Brahim Zniber,morocco,AFRICA,797101728,B,35.952
Abdelkader Lecheheb,morocco,AFRICA,797223839,Start,35.952
Zaynab an-Nafzawiyyah,morocco,AFRICA,797516626,C,35.952
Bou Hmara,morocco,AFRICA,797714328,Start,35.952
Mustapha Bakkoury,morocco,AFRICA,797776779,Start,35.952
Ahmed Midaoui,morocco,AFRICA,798567496,Start,35.952
Mehdi Ben Barka,morocco,AFRICA,799017587,C,35.952
Mohammed Ben Ali Abgali,morocco,AFRICA,799023521,Stub,35.952
Mulai Ahmed er Raisuni,morocco,AFRICA,799047861,C,35.952
Nasser Zefzafi,morocco,AFRICA,799578220,C,35.952
Ali Lmrabet,morocco,AFRICA,799829626,Start,35.952
Ahmed Bahnini,morocco,AFRICA,799902698,Stub,35.952
Ahmed Laraki,morocco,AFRICA,799903233,Stub,35.952
Ahmed Osman (politician),morocco,AFRICA,799903588,Start,35.952
Abdelilah Benkirane,morocco,AFRICA,799928891,C,35.952
Ahmed Lakhrif,morocco,AFRICA,800136173,Stub,35.952
Ahmed Balafrej,morocco,AFRICA,800218048,Stub,35.952
Miloud Chaabi,morocco,AFRICA,800240468,C,35.952
Abraham Serfaty,morocco,AFRICA,800381660,C,35.952
Driss Dahak,morocco,AFRICA,800534146,Stub,35.952
Ali Oumlil,morocco,AFRICA,800559721,C,35.952
Abd el-Krim,morocco,AFRICA,800840718,C,35.952
President of the Government of Morocco,morocco,AFRICA,800913186,Stub,35.952
List of heads of government of Morocco,morocco,AFRICA,801375533,Start,35.952
Mohamed Benhima,morocco,AFRICA,801585038,Stub,35.952
Driss Benzekri (activist),morocco,AFRICA,801615845,Start,35.952
Pallache family,morocco,AFRICA,802444768,B,35.952
Fadel Benyaich,morocco,AFRICA,802633623,Start,35.952
Fatima-Zahra Mansouri,morocco,AFRICA,802835421,C,35.952
List of governors of Tangier,morocco,AFRICA,802894111,Start,35.952
Mohamed Ali El Admi,morocco,AFRICA,803180742,Stub,35.952
Thami El Glaoui,morocco,AFRICA,803207638,B,35.952
Mohamed Oufkir,morocco,AFRICA,803744818,C,35.952
Abdallah ben Aisha,morocco,AFRICA,803813344,Start,35.952
Fathallah Sijilmassi,morocco,AFRICA,804076877,Start,35.952
Mohamed Gahs,morocco,AFRICA,804752320,Stub,35.952
Nasser Bourita,morocco,AFRICA,804940512,Stub,35.952
Salaheddine Mezouar,morocco,AFRICA,804940583,Start,35.952
Saadeddine Othmani,morocco,AFRICA,804940659,Start,35.952
Abdelhadi Boutaleb,morocco,AFRICA,804957393,Stub,35.952
André Azoulay,morocco,AFRICA,805606455,C,35.952
Mohammed Karim Lamrani,morocco,AFRICA,805875582,Start,35.952
Jamal Benomar,morocco,AFRICA,806073060,C,35.952
Sayyida al Hurra,morocco,AFRICA,806088253,C,35.952
Abdelghani Bousta,morocco,AFRICA,806238643,C,35.952
Nawal El Moutawakel,morocco,AFRICA,806666540,Start,35.952
Mohamed Hassad,morocco,AFRICA,807087372,Start,35.952
Mohamed Cheikh Biadillah,morocco,AFRICA,807092378,Stub,35.952
Mohammed VI of Morocco,morocco,AFRICA,807139238,B,35.952
Mustafa Osman Obeid Salim,sudan,AFRICA,687837173,Stub,43.849
Muhammad Nadi Pasha,sudan,AFRICA,719701060,Start,43.849
Ibrahim Balandiya,sudan,AFRICA,721949984,Stub,43.849
Ali wad Hilu,sudan,AFRICA,722237861,Start,43.849
Mubarak al Fadil al Mahdi,sudan,AFRICA,742821828,Stub,43.849
Amin Hassan Omar Abdullah,sudan,AFRICA,743857828,Start,43.849
Hassan at-Taheer Zarouq,sudan,AFRICA,744911717,Start,43.849
Jimmy Lemi Milla,sudan,AFRICA,748939245,Start,43.849
Abdullahi Mohammad Ahmad Hassan,sudan,AFRICA,749137159,Start,43.849
Sirajuddin Hamid Yousuf,sudan,AFRICA,757799334,Stub,43.849
Ghazi Salah al-Din al-Atabani,sudan,AFRICA,759473107,Start,43.849
Sirr Al-Khatim Al-Khalifa,sudan,AFRICA,771130148,C,43.849
Su'ad al-Fatih al-Badawi,sudan,AFRICA,786432752,C,43.849
Abdel Rahim Mohammed Hussein,sudan,AFRICA,787386466,C,43.849
Ibrahim el-Salahi,sudan,AFRICA,787926697,C,43.849
Abdallah Deng Nhial,sudan,AFRICA,789314789,C,43.849
Abel Alier,sudan,AFRICA,789314854,Start,43.849
Toby Maduot,sudan,AFRICA,789314956,Start,43.849
Khalid Hassan Abbas,sudan,AFRICA,789505132,Start,43.849
George Kongor Arop,sudan,AFRICA,789505789,Stub,43.849
Ali Osman Taha,sudan,AFRICA,789506050,C,43.849
Siddick Sayed el-Mahdi,sudan,AFRICA,789973919,Stub,43.849
Muhammad Ibrahim Nugud,sudan,AFRICA,789974107,Stub,43.849
Jamal Mohammed Ibrahim,sudan,AFRICA,789974150,Stub,43.849
Mustafa Osman Ismail,sudan,AFRICA,789974260,Stub,43.849
Mabrouk Mubarak Salim,sudan,AFRICA,789974286,Stub,43.849
Ali Ahmed Karti,sudan,AFRICA,789974289,Stub,43.849
Zubair Mohamed Salih,sudan,AFRICA,789974290,Stub,43.849
Osman Kebir,sudan,AFRICA,789974293,Stub,43.849
Salih Mahmoud Osman,sudan,AFRICA,789974296,Start,43.849
Sayed Ahmad Keir,sudan,AFRICA,789974299,Stub,43.849
Ahmed Bilal Osman,sudan,AFRICA,789974302,Stub,43.849
Muhammad Mukhtar Al-Khatib,sudan,AFRICA,789974309,Stub,43.849
Mohamed Salih Omer,sudan,AFRICA,789974319,Stub,43.849
Samson L. Kwaje,sudan,AFRICA,789974332,Start,43.849
Ali Abd al Latif,sudan,AFRICA,789974343,C,43.849
Ibrahim Mahmoud Hamad,sudan,AFRICA,789974365,Stub,43.849
Moses Kacoul Machar,sudan,AFRICA,789974376,Stub,43.849
Abd ul-Hamid Musa Madibbo,sudan,AFRICA,789974389,Stub,43.849
Mubarak al-Fadil,sudan,AFRICA,789974394,Stub,43.849
Abbas al-Fadini,sudan,AFRICA,789974396,Stub,43.849
Saeed Madibo,sudan,AFRICA,789974397,Stub,43.849
Ja'afar Abdul El Hakh,sudan,AFRICA,789974403,Stub,43.849
Shartai Jaafar Abdel Hakam,sudan,AFRICA,789974410,Stub,43.849
Ibrahim Ghandour,sudan,AFRICA,789974415,Stub,43.849
Salah Ali Al-Ghali,sudan,AFRICA,789974417,Stub,43.849
Abdel Halim Muhammad,sudan,AFRICA,789974423,Stub,43.849
Abdallah Bakr Mustafa,sudan,AFRICA,789974465,Stub,43.849
Abdul-Haleem Ismail Al-Mutaafi,sudan,AFRICA,789974481,Stub,43.849
Abdallah Muhammed at-Tom,sudan,AFRICA,789974517,Stub,43.849
Hassabu Mohamed Abdalrahman,sudan,AFRICA,789974522,Stub,43.849
Alhaj Adam Yousef,sudan,AFRICA,789974539,Stub,43.849
Ahmed Awad Ibn Auf,sudan,AFRICA,789974546,Stub,43.849
Abdul-Hamid Musa Kasha,sudan,AFRICA,789974626,Stub,43.849
List of heads of state of Sudan,sudan,AFRICA,790623504,C,43.849
Abdul Wahid al Nur,sudan,AFRICA,793666485,Stub,43.849
Abdel Rahman Swar al-Dahab,sudan,AFRICA,793718419,Stub,43.849
Francis Deng,sudan,AFRICA,795836523,C,43.849
Abd al-Rahman al-Mahdi,sudan,AFRICA,795853236,FA,43.849
Ismail al-Azhari,sudan,AFRICA,795958014,C,43.849
Muhammad Ahmad Mahgoub,sudan,AFRICA,795975758,Stub,43.849
Eliaba James Surur,sudan,AFRICA,796447870,Start,43.849
Peter Nyot Kok,sudan,AFRICA,797494279,Stub,43.849
Awn Alsharif Qasim,sudan,AFRICA,798077425,Start,43.849
Farouk Abu Issa,sudan,AFRICA,798617013,Stub,43.849
Mirghani Alnasri,sudan,AFRICA,799012335,Stub,43.849
Ibrahim Abboud,sudan,AFRICA,799027348,C,43.849
Rashid Bakr,sudan,AFRICA,799676317,Stub,43.849
John Garang,sudan,AFRICA,799693563,C,43.849
Gordon Muortat Mayen,sudan,AFRICA,799693777,C,43.849
Joseph Lagu,sudan,AFRICA,799694362,Start,43.849
Bakri Hassan Saleh,sudan,AFRICA,799922248,Start,43.849
Ret Chol,sudan,AFRICA,799923926,Start,43.849
Samuel Aru Bol,sudan,AFRICA,800066362,Start,43.849
Ahmed al-Mirghani,sudan,AFRICA,800091530,Start,43.849
Gaafar Nimeiry,sudan,AFRICA,800124827,C,43.849
Fatima Abdel Mahmoud,sudan,AFRICA,800132605,Start,43.849
Theophilus Ochang,sudan,AFRICA,800947889,Start,43.849
Muhammad Sharif (Kalifa),sudan,AFRICA,800961550,Start,43.849
List of heads of state of South Sudan,sudan,AFRICA,801096959,Start,43.849
Sudanese Ambassador to the United States,sudan,AFRICA,801197428,Start,43.849
Al-Jazuli Daf'allah,sudan,AFRICA,802314534,Stub,43.849
Malik Agar,sudan,AFRICA,802340254,Start,43.849
Salva Kiir Mayardit,sudan,AFRICA,802421463,GA,43.849
Lawrence Lual Lual,sudan,AFRICA,802637357,Start,43.849
Vice President of Sudan,sudan,AFRICA,803001805,Start,43.849
Abd an-Nabi Abd al-Qadir Mursal,sudan,AFRICA,803705358,Stub,43.849
Dominic Dim Deng,sudan,AFRICA,803815872,Start,43.849
Mansour Khalid,sudan,AFRICA,804678865,Start,43.849
Ahmed Haroun,sudan,AFRICA,804808535,C,43.849
Abdallahi ibn Muhammad,sudan,AFRICA,805308710,C,43.849
Ghazi al-Sadiq,sudan,AFRICA,805444943,Stub,43.849
Babiker Awadalla,sudan,AFRICA,805875577,Start,43.849
Adil Abdel Aati,sudan,AFRICA,806884959,Start,43.849
Omar al-Bashir,sudan,AFRICA,807184700,B,43.849
Ibrahim Kassas,tunisia,AFRICA,638362866,Stub,11.895999999999999
Laroussi Mizouri,tunisia,AFRICA,669831602,Stub,11.895999999999999
Slaheddine Ben Mbarek,tunisia,AFRICA,686050095,Stub,11.895999999999999
Ridha Charfeddine,tunisia,AFRICA,695405443,Stub,11.895999999999999
Mohamed Charfi,tunisia,AFRICA,699363937,Stub,11.895999999999999
Mahmoud Mestiri,tunisia,AFRICA,713468262,Stub,11.895999999999999
Tarak Mekki,tunisia,AFRICA,714677667,Start,11.895999999999999
Badreddine Missaoui,tunisia,AFRICA,715165937,Stub,11.895999999999999
Mohamed Salah Zaray,tunisia,AFRICA,716418686,Stub,11.895999999999999
Mohamed Habib Gherab,tunisia,AFRICA,717658717,Start,11.895999999999999
Hassen Belkhodja,tunisia,AFRICA,718669485,Start,11.895999999999999
Ridha Grira,tunisia,AFRICA,719457967,Start,11.895999999999999
Lazhar Karoui Chebbi,tunisia,AFRICA,719554115,Stub,11.895999999999999
Abdelkarim Zbidi,tunisia,AFRICA,719554145,Stub,11.895999999999999
Farhat Rajhi,tunisia,AFRICA,719557843,Stub,11.895999999999999
Khelil Bouhageb,tunisia,AFRICA,719624802,Stub,11.895999999999999
Hédi Lakhoua,tunisia,AFRICA,719625016,Stub,11.895999999999999
Taïeb Djellouli,tunisia,AFRICA,719629416,Stub,11.895999999999999
Aziz Djellouli,tunisia,AFRICA,719629530,Stub,11.895999999999999
Sliman Ourak,tunisia,AFRICA,719644426,Stub,11.895999999999999
Mahmud Qabadu,tunisia,AFRICA,719977822,B,11.895999999999999
Walid Bennani,tunisia,AFRICA,720755350,Stub,11.895999999999999
Saâdeddine Zmerli,tunisia,AFRICA,722920330,Stub,11.895999999999999
Mahmoud El Materi,tunisia,AFRICA,734611180,Start,11.895999999999999
Mohamed Messaoud Chebbi,tunisia,AFRICA,741240587,Stub,11.895999999999999
Mahmud ibn Muhammad,tunisia,AFRICA,741472523,Stub,11.895999999999999
Mustafa ibn Mahmud,tunisia,AFRICA,741472558,Stub,11.895999999999999
Nadhir Hamada,tunisia,AFRICA,742538872,Stub,11.895999999999999
Mezri Haddad,tunisia,AFRICA,744534088,C,11.895999999999999
Ali Zouaoui,tunisia,AFRICA,747397291,Stub,11.895999999999999
Mohamed Hechmi Hamdi,tunisia,AFRICA,748954048,Start,11.895999999999999
Kamel Omrane,tunisia,AFRICA,749002901,Stub,11.895999999999999
Abdessalem Mansour,tunisia,AFRICA,749306712,Stub,11.895999999999999
Abderraouf El Basti,tunisia,AFRICA,749359904,Stub,11.895999999999999
Taoufik Baccar,tunisia,AFRICA,749360791,Stub,11.895999999999999
Mohamed Agrebi,tunisia,AFRICA,749387503,Stub,11.895999999999999
Slim Tleti,tunisia,AFRICA,749392201,Stub,11.895999999999999
Naceur El Gharbi,tunisia,AFRICA,749393403,Stub,11.895999999999999
Mondher Zenaidi,tunisia,AFRICA,749477178,Start,11.895999999999999
Rafiq Belhaj Kacem,tunisia,AFRICA,749701808,Stub,11.895999999999999
Mounir Jaidane,tunisia,AFRICA,749944734,Stub,11.895999999999999
Abdallah Farhat,tunisia,AFRICA,749946981,Stub,11.895999999999999
Ahmed Eyadh Ouederni,tunisia,AFRICA,749949923,Stub,11.895999999999999
Samir Labidi,tunisia,AFRICA,749978136,Stub,11.895999999999999
Bibya Chihi,tunisia,AFRICA,750054908,Stub,11.895999999999999
Slaheddine Malouche,tunisia,AFRICA,750065746,Stub,11.895999999999999
Bechir Tekkari,tunisia,AFRICA,750077124,Stub,11.895999999999999
Zouheir M'Dhaffar,tunisia,AFRICA,750077256,Stub,11.895999999999999
Mohamed Naceur Ammar,tunisia,AFRICA,750078946,Stub,11.895999999999999
Chedli Klibi,tunisia,AFRICA,750638829,Start,11.895999999999999
Mohamed Masmoudi,tunisia,AFRICA,752033483,Stub,11.895999999999999
Habib Boularès,tunisia,AFRICA,752528155,Stub,11.895999999999999
Yassine Brahim,tunisia,AFRICA,756152338,Start,11.895999999999999
Mustapha Dinguizli,tunisia,AFRICA,756478867,Start,11.895999999999999
Ali Bach Hamba,tunisia,AFRICA,757318872,Start,11.895999999999999
Georges Adda,tunisia,AFRICA,759303258,Start,11.895999999999999
Slim Dziri,tunisia,AFRICA,759425038,Start,11.895999999999999
Imed Trabelsi,tunisia,AFRICA,760033692,Start,11.895999999999999
